,Date,Age,Game Result,GS,MP,FG,FGA,FGcent,3P,3PA,3Pcent,FT,FTA,FTcent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,PointDifference,Player,2P,2PA,2Pcent
5107,11/26/2022,19.542465753424658,L,0,16.95,3,4,0.75,2,3,0.667,0,0,,0,1,1,2,0,0,1,1,8,6.7,-12.0,Malaki Branham,1,1,1.0
5108,11/2/2022,19.438356164383563,L,0,9.866666666666667,1,3,0.333,0,2,0.0,0,0,,0,1,1,3,0,0,0,2,2,1.9,-6.0,Dominick Barlow,1,1,1.0
5110,11/20/2022,19.487671232876714,L,0,5.65,0,2,0.0,0,1,0.0,0,0,,1,0,1,0,1,0,0,1,0,-0.1,-7.0,Dominick Barlow,0,1,0.0
5111,10/28/2022,19.61917808219178,W,0,15.25,4,6,0.667,2,3,0.667,0,0,,0,0,0,4,0,0,1,3,10,8.0,-18.0,Blake Wesley,2,3,0.6666666666666666
5113,10/19/2022,20.69041095890411,L,1,32.21666666666667,7,20,0.35,1,7,0.143,1,1,1.0,1,4,5,3,1,1,3,3,16,6.3,-16.0,Jalen Green,6,13,0.46153846153846156
5114,10/21/2022,20.695890410958903,L,1,35.166666666666664,13,21,0.619,4,5,0.8,3,4,0.75,0,5,5,2,1,0,2,1,33,24.6,-12.0,Jalen Green,9,16,0.5625
5115,10/22/2022,20.698630136986303,L,1,31.65,6,19,0.316,4,7,0.571,6,6,1.0,1,3,4,2,1,0,2,3,22,11.9,-5.0,Jalen Green,2,12,0.16666666666666666
5116,10/24/2022,20.704109589041096,W,1,35.75,9,16,0.563,4,8,0.5,3,3,1.0,2,1,3,3,0,0,3,1,25,17.8,-1.0,Jalen Green,5,8,0.625
5117,10/26/2022,20.70958904109589,L,1,36.06666666666667,6,20,0.3,2,9,0.222,3,4,0.75,2,5,7,2,1,1,2,2,17,8.2,-19.0,Jalen Green,4,11,0.36363636363636365
5118,10/28/2022,20.715068493150685,L,1,31.5,4,19,0.211,2,10,0.2,1,2,0.5,0,6,6,2,1,0,1,1,11,1.7,-19.0,Jalen Green,2,9,0.2222222222222222
5119,10/30/2022,20.720547945205478,L,1,31.1,5,18,0.278,2,7,0.286,3,4,0.75,0,1,1,2,1,0,1,0,15,5.7,-7.0,Jalen Green,3,11,0.2727272727272727
5121,11/2/2022,20.72876712328767,L,1,30.033333333333335,9,17,0.529,3,8,0.375,1,1,1.0,0,4,4,1,1,0,3,3,22,12.4,-13.0,Jalen Green,6,9,0.6666666666666666
5122,11/5/2022,20.736986301369864,L,1,29.2,6,16,0.375,4,11,0.364,5,7,0.714,1,1,2,4,0,0,5,1,21,9.8,-16.0,Jalen Green,2,5,0.4
5124,11/9/2022,20.747945205479454,L,1,40.45,8,14,0.571,2,6,0.333,3,4,0.75,1,5,6,6,0,0,4,1,21,16.0,-8.0,Jalen Green,6,8,0.75
5125,11/12/2022,20.756164383561643,L,1,38.21666666666667,11,20,0.55,5,10,0.5,6,6,1.0,0,2,2,6,0,0,5,0,33,23.2,-12.0,Jalen Green,6,10,0.6
5126,11/14/2022,20.76164383561644,L,1,35.36666666666667,10,19,0.526,3,8,0.375,2,2,1.0,0,6,6,7,1,0,3,0,25,20.4,-16.0,Jalen Green,7,11,0.6363636363636364
5128,11/18/2022,20.77260273972603,L,1,31.666666666666668,2,10,0.2,0,4,0.0,12,15,0.8,0,5,5,5,2,0,6,4,16,8.0,0.0,Jalen Green,2,6,0.3333333333333333
5129,11/20/2022,20.778082191780822,L,1,37.9,4,15,0.267,1,8,0.125,7,8,0.875,2,3,5,4,2,0,0,1,16,13.4,-24.0,Jalen Green,3,7,0.42857142857142855
5132,10/19/2022,21.783561643835615,L,0,22.7,1,7,0.143,0,2,0.0,4,4,1.0,0,5,5,0,1,0,1,4,6,1.4,-10.0,Kenyon Martin Jr.,1,5,0.2
5134,10/22/2022,21.791780821917808,L,1,29.883333333333333,6,11,0.545,2,5,0.4,0,1,0.0,2,3,5,2,0,0,1,1,14,10.6,-5.0,Kenyon Martin Jr.,4,6,0.6666666666666666
5135,10/24/2022,21.797260273972604,W,1,34.266666666666666,1,9,0.111,1,6,0.167,0,0,,1,3,4,3,1,1,1,4,3,-0.1,-4.0,Kenyon Martin Jr.,0,3,0.0
5137,10/28/2022,21.80821917808219,L,0,16.616666666666667,4,6,0.667,1,1,1.0,2,2,1.0,1,3,4,0,0,0,0,0,11,10.0,-11.0,Kenyon Martin Jr.,3,5,0.6
5138,10/30/2022,21.813698630136987,L,0,24.083333333333332,4,6,0.667,0,1,0.0,0,0,,2,1,3,1,0,0,1,1,8,6.4,-2.0,Kenyon Martin Jr.,4,5,0.8
5140,11/2/2022,21.82191780821918,L,0,20.233333333333334,1,2,0.5,0,1,0.0,0,0,,0,3,3,1,1,0,1,2,2,1.8,-2.0,Kenyon Martin Jr.,1,1,1.0
5141,11/5/2022,21.83013698630137,L,1,31.3,6,8,0.75,3,5,0.6,2,3,0.667,1,2,3,1,1,0,2,1,17,14.0,-19.0,Kenyon Martin Jr.,3,3,1.0
5145,11/14/2022,21.854794520547944,L,0,20.6,4,7,0.571,0,2,0.0,0,0,,1,4,5,1,0,0,1,0,8,6.3,-8.0,Kenyon Martin Jr.,4,5,0.8
5146,11/16/2022,21.86027397260274,W,0,24.816666666666666,4,5,0.8,1,1,1.0,1,1,1.0,0,1,1,1,0,2,1,1,10,9.1,0.0,Kenyon Martin Jr.,3,4,0.75
5150,11/26/2022,21.887671232876713,W,0,14.166666666666666,1,5,0.2,0,2,0.0,1,2,0.5,1,4,5,1,0,0,2,0,3,0.1,-1.0,Kenyon Martin Jr.,1,3,0.3333333333333333
5151,10/19/2022,21.443835616438356,L,0,15.1,4,6,0.667,0,0,,0,0,,3,4,7,0,0,0,0,1,8,8.3,-1.0,Tari Eason,4,6,0.6666666666666666
5153,10/22/2022,21.45205479452055,L,0,18.816666666666666,4,9,0.444,3,4,0.75,0,0,,0,2,2,1,1,3,1,3,11,8.5,-7.0,Tari Eason,1,5,0.2
5155,10/26/2022,21.463013698630135,L,0,23.166666666666668,1,7,0.143,1,4,0.25,0,0,,3,3,6,1,1,0,0,4,3,1.6,-11.0,Tari Eason,0,3,0.0
5156,10/28/2022,21.46849315068493,L,0,15.3,2,4,0.5,0,0,,0,0,,1,2,3,0,1,0,0,1,4,3.9,-1.0,Tari Eason,2,4,0.5
5157,10/30/2022,21.473972602739725,L,0,11.833333333333334,4,4,1.0,1,1,1.0,0,0,,2,0,2,1,1,0,1,4,9,8.3,-4.0,Tari Eason,3,3,1.0
5158,10/31/2022,21.476712328767125,L,0,11.833333333333334,2,7,0.286,0,1,0.0,2,2,1.0,1,0,1,0,1,0,1,1,6,2.2,-3.0,Tari Eason,2,6,0.3333333333333333
5159,11/2/2022,21.482191780821918,L,0,18.15,3,7,0.429,0,1,0.0,0,0,,3,4,7,2,1,3,2,2,6,7.3,-4.0,Tari Eason,3,6,0.5
5164,11/14/2022,21.515068493150686,L,0,14.733333333333333,4,7,0.571,1,3,0.333,0,0,,2,1,3,0,2,0,0,1,9,9.0,-7.0,Tari Eason,3,4,0.75
5166,11/18/2022,21.526027397260275,L,0,18.883333333333333,1,9,0.111,0,1,0.0,2,2,1.0,3,3,6,0,0,0,2,2,4,-1.7,-12.0,Tari Eason,1,8,0.125
5169,11/26/2022,21.54794520547945,W,0,16.583333333333332,3,8,0.375,1,1,1.0,0,0,,1,5,6,0,2,0,2,2,7,4.0,-10.0,Tari Eason,2,7,0.2857142857142857
5170,10/19/2022,20.69041095890411,L,1,32.21666666666667,7,20,0.35,1,7,0.143,1,1,1.0,1,4,5,3,1,1,3,3,16,6.3,-16.0,Jalen Green,6,13,0.46153846153846156
5171,10/21/2022,20.695890410958903,L,1,35.166666666666664,13,21,0.619,4,5,0.8,3,4,0.75,0,5,5,2,1,0,2,1,33,24.6,-12.0,Jalen Green,9,16,0.5625
5172,10/22/2022,20.698630136986303,L,1,31.65,6,19,0.316,4,7,0.571,6,6,1.0,1,3,4,2,1,0,2,3,22,11.9,-5.0,Jalen Green,2,12,0.16666666666666666
5173,10/24/2022,20.704109589041096,W,1,35.75,9,16,0.563,4,8,0.5,3,3,1.0,2,1,3,3,0,0,3,1,25,17.8,-1.0,Jalen Green,5,8,0.625
5174,10/26/2022,20.70958904109589,L,1,36.06666666666667,6,20,0.3,2,9,0.222,3,4,0.75,2,5,7,2,1,1,2,2,17,8.2,-19.0,Jalen Green,4,11,0.36363636363636365
5175,10/28/2022,20.715068493150685,L,1,31.5,4,19,0.211,2,10,0.2,1,2,0.5,0,6,6,2,1,0,1,1,11,1.7,-19.0,Jalen Green,2,9,0.2222222222222222
5176,10/30/2022,20.720547945205478,L,1,31.1,5,18,0.278,2,7,0.286,3,4,0.75,0,1,1,2,1,0,1,0,15,5.7,-7.0,Jalen Green,3,11,0.2727272727272727
5178,11/2/2022,20.72876712328767,L,1,30.033333333333335,9,17,0.529,3,8,0.375,1,1,1.0,0,4,4,1,1,0,3,3,22,12.4,-13.0,Jalen Green,6,9,0.6666666666666666
5179,11/5/2022,20.736986301369864,L,1,29.2,6,16,0.375,4,11,0.364,5,7,0.714,1,1,2,4,0,0,5,1,21,9.8,-16.0,Jalen Green,2,5,0.4
5181,11/9/2022,20.747945205479454,L,1,40.45,8,14,0.571,2,6,0.333,3,4,0.75,1,5,6,6,0,0,4,1,21,16.0,-8.0,Jalen Green,6,8,0.75
5182,11/12/2022,20.756164383561643,L,1,38.21666666666667,11,20,0.55,5,10,0.5,6,6,1.0,0,2,2,6,0,0,5,0,33,23.2,-12.0,Jalen Green,6,10,0.6
5183,11/14/2022,20.76164383561644,L,1,35.36666666666667,10,19,0.526,3,8,0.375,2,2,1.0,0,6,6,7,1,0,3,0,25,20.4,-16.0,Jalen Green,7,11,0.6363636363636364
5185,11/18/2022,20.77260273972603,L,1,31.666666666666668,2,10,0.2,0,4,0.0,12,15,0.8,0,5,5,5,2,0,6,4,16,8.0,0.0,Jalen Green,2,6,0.3333333333333333
5186,11/20/2022,20.778082191780822,L,1,37.9,4,15,0.267,1,8,0.125,7,8,0.875,2,3,5,4,2,0,0,1,16,13.4,-24.0,Jalen Green,3,7,0.42857142857142855
5189,10/19/2022,21.783561643835615,L,0,22.7,1,7,0.143,0,2,0.0,4,4,1.0,0,5,5,0,1,0,1,4,6,1.4,-10.0,Kenyon Martin Jr.,1,5,0.2
5191,10/22/2022,21.791780821917808,L,1,29.883333333333333,6,11,0.545,2,5,0.4,0,1,0.0,2,3,5,2,0,0,1,1,14,10.6,-5.0,Kenyon Martin Jr.,4,6,0.6666666666666666
5192,10/24/2022,21.797260273972604,W,1,34.266666666666666,1,9,0.111,1,6,0.167,0,0,,1,3,4,3,1,1,1,4,3,-0.1,-4.0,Kenyon Martin Jr.,0,3,0.0
5194,10/28/2022,21.80821917808219,L,0,16.616666666666667,4,6,0.667,1,1,1.0,2,2,1.0,1,3,4,0,0,0,0,0,11,10.0,-11.0,Kenyon Martin Jr.,3,5,0.6
5195,10/30/2022,21.813698630136987,L,0,24.083333333333332,4,6,0.667,0,1,0.0,0,0,,2,1,3,1,0,0,1,1,8,6.4,-2.0,Kenyon Martin Jr.,4,5,0.8
5197,11/2/2022,21.82191780821918,L,0,20.233333333333334,1,2,0.5,0,1,0.0,0,0,,0,3,3,1,1,0,1,2,2,1.8,-2.0,Kenyon Martin Jr.,1,1,1.0
5198,11/5/2022,21.83013698630137,L,1,31.3,6,8,0.75,3,5,0.6,2,3,0.667,1,2,3,1,1,0,2,1,17,14.0,-19.0,Kenyon Martin Jr.,3,3,1.0
5202,11/14/2022,21.854794520547944,L,0,20.6,4,7,0.571,0,2,0.0,0,0,,1,4,5,1,0,0,1,0,8,6.3,-8.0,Kenyon Martin Jr.,4,5,0.8
5203,11/16/2022,21.86027397260274,W,0,24.816666666666666,4,5,0.8,1,1,1.0,1,1,1.0,0,1,1,1,0,2,1,1,10,9.1,0.0,Kenyon Martin Jr.,3,4,0.75
5207,11/26/2022,21.887671232876713,W,0,14.166666666666666,1,5,0.2,0,2,0.0,1,2,0.5,1,4,5,1,0,0,2,0,3,0.1,-1.0,Kenyon Martin Jr.,1,3,0.3333333333333333
5208,10/19/2022,21.443835616438356,L,0,15.1,4,6,0.667,0,0,,0,0,,3,4,7,0,0,0,0,1,8,8.3,-1.0,Tari Eason,4,6,0.6666666666666666
5210,10/22/2022,21.45205479452055,L,0,18.816666666666666,4,9,0.444,3,4,0.75,0,0,,0,2,2,1,1,3,1,3,11,8.5,-7.0,Tari Eason,1,5,0.2
5212,10/26/2022,21.463013698630135,L,0,23.166666666666668,1,7,0.143,1,4,0.25,0,0,,3,3,6,1,1,0,0,4,3,1.6,-11.0,Tari Eason,0,3,0.0
5213,10/28/2022,21.46849315068493,L,0,15.3,2,4,0.5,0,0,,0,0,,1,2,3,0,1,0,0,1,4,3.9,-1.0,Tari Eason,2,4,0.5
5214,10/30/2022,21.473972602739725,L,0,11.833333333333334,4,4,1.0,1,1,1.0,0,0,,2,0,2,1,1,0,1,4,9,8.3,-4.0,Tari Eason,3,3,1.0
5215,10/31/2022,21.476712328767125,L,0,11.833333333333334,2,7,0.286,0,1,0.0,2,2,1.0,1,0,1,0,1,0,1,1,6,2.2,-3.0,Tari Eason,2,6,0.3333333333333333
5216,11/2/2022,21.482191780821918,L,0,18.15,3,7,0.429,0,1,0.0,0,0,,3,4,7,2,1,3,2,2,6,7.3,-4.0,Tari Eason,3,6,0.5
5221,11/14/2022,21.515068493150686,L,0,14.733333333333333,4,7,0.571,1,3,0.333,0,0,,2,1,3,0,2,0,0,1,9,9.0,-7.0,Tari Eason,3,4,0.75
5223,11/18/2022,21.526027397260275,L,0,18.883333333333333,1,9,0.111,0,1,0.0,2,2,1.0,3,3,6,0,0,0,2,2,4,-1.7,-12.0,Tari Eason,1,8,0.125
5226,11/26/2022,21.54794520547945,W,0,16.583333333333332,3,8,0.375,1,1,1.0,0,0,,1,5,6,0,2,0,2,2,7,4.0,-10.0,Tari Eason,2,7,0.2857142857142857
5227,10/19/2022,22.46027397260274,L,1,33.95,9,19,0.474,3,5,0.6,0,0,,3,4,7,7,2,0,4,2,21,16.7,-13.0,Kevin Porter Jr.,6,14,0.42857142857142855
5228,10/21/2022,22.465753424657535,L,1,35.166666666666664,6,16,0.375,4,8,0.5,2,4,0.5,2,3,5,4,0,0,3,4,18,8.9,-12.0,Kevin Porter Jr.,2,8,0.25
5229,10/22/2022,22.46849315068493,L,1,33.733333333333334,5,15,0.333,2,4,0.5,6,7,0.857,2,3,5,7,2,0,2,4,18,14.7,-9.0,Kevin Porter Jr.,3,11,0.2727272727272727
5231,10/26/2022,22.47945205479452,L,1,35.38333333333333,10,22,0.455,0,4,0.0,4,4,1.0,2,3,5,5,1,1,5,5,24,13.1,-3.0,Kevin Porter Jr.,10,18,0.5555555555555556
5232,10/28/2022,22.484931506849314,L,1,34.516666666666666,6,14,0.429,1,5,0.2,3,5,0.6,3,3,6,4,3,1,5,0,16,12.3,-10.0,Kevin Porter Jr.,5,9,0.5555555555555556
5233,10/30/2022,22.49041095890411,L,1,34.483333333333334,7,17,0.412,1,4,0.25,11,14,0.786,1,7,8,6,1,0,1,3,26,21.5,-7.0,Kevin Porter Jr.,6,13,0.46153846153846156
5234,10/31/2022,22.493150684931507,L,1,33.88333333333333,5,13,0.385,1,3,0.333,2,2,1.0,0,5,5,5,2,0,2,3,13,9.7,-14.0,Kevin Porter Jr.,4,10,0.4
5235,11/2/2022,22.4986301369863,L,1,38.18333333333333,7,19,0.368,3,9,0.333,5,8,0.625,3,4,7,7,1,0,6,1,22,13.1,-2.0,Kevin Porter Jr.,4,10,0.4
5236,11/5/2022,22.506849315068493,L,1,29.2,3,12,0.25,2,4,0.5,5,5,1.0,1,4,5,2,0,0,3,4,13,4.5,-16.0,Kevin Porter Jr.,1,8,0.125
5238,11/9/2022,22.517808219178082,L,1,40.45,4,11,0.364,1,6,0.167,3,4,0.75,0,2,2,11,0,0,4,2,12,9.0,-8.0,Kevin Porter Jr.,3,5,0.6
5239,11/12/2022,22.526027397260275,L,1,33.53333333333333,9,16,0.563,3,9,0.333,2,4,0.5,0,1,1,3,0,0,7,4,23,8.4,-28.0,Kevin Porter Jr.,6,7,0.8571428571428571
5240,11/14/2022,22.53150684931507,L,1,31.616666666666667,6,18,0.333,0,4,0.0,8,15,0.533,2,5,7,3,3,0,2,4,20,11.4,-10.0,Kevin Porter Jr.,6,14,0.42857142857142855
5242,11/20/2022,22.54794520547945,L,1,34.75,10,19,0.526,5,11,0.455,5,6,0.833,3,2,5,6,2,1,2,4,30,26.3,-14.0,Kevin Porter Jr.,5,8,0.625
5245,10/19/2022,19.435616438356163,L,1,32.9,6,17,0.353,3,11,0.273,2,2,1.0,1,6,7,1,0,0,0,4,17,9.1,-9.0,Jabari Smith Jr.,3,6,0.5
5246,10/21/2022,19.44109589041096,L,1,34.583333333333336,3,14,0.214,2,8,0.25,2,2,1.0,1,0,1,1,0,2,0,5,10,2.2,-31.0,Jabari Smith Jr.,1,6,0.16666666666666666
5247,10/22/2022,19.443835616438356,L,1,27.6,5,15,0.333,3,7,0.429,0,0,,2,9,11,1,0,2,0,3,13,9.5,-11.0,Jabari Smith Jr.,2,8,0.25
5249,10/26/2022,19.454794520547946,L,1,32.21666666666667,3,10,0.3,2,6,0.333,2,4,0.5,1,8,9,0,1,0,2,4,10,3.9,-3.0,Jabari Smith Jr.,1,4,0.25
5250,10/28/2022,19.46027397260274,L,1,32.2,4,13,0.308,2,5,0.4,2,2,1.0,0,2,2,1,1,1,1,4,12,4.9,-10.0,Jabari Smith Jr.,2,8,0.25
5251,10/30/2022,19.465753424657535,L,1,25.05,2,8,0.25,2,6,0.333,2,2,1.0,0,7,7,0,0,1,2,3,8,2.8,-13.0,Jabari Smith Jr.,0,2,0.0
5252,10/31/2022,19.46849315068493,L,1,30.316666666666666,2,8,0.25,0,3,0.0,0,0,,1,4,5,1,0,1,2,2,4,-0.3,-2.0,Jabari Smith Jr.,2,5,0.4
5253,11/2/2022,19.473972602739725,L,1,26.85,1,10,0.1,0,5,0.0,0,0,,1,3,4,0,0,1,2,2,2,-5.1,-6.0,Jabari Smith Jr.,1,5,0.2
5254,11/7/2022,19.487671232876714,W,1,21.883333333333333,1,4,0.25,1,4,0.25,0,0,,0,1,1,1,0,0,3,4,3,-3.0,-4.0,Jabari Smith Jr.,0,0,
5255,11/9/2022,19.493150684931507,L,1,30.733333333333334,4,11,0.364,2,8,0.25,5,6,0.833,2,8,10,0,0,0,1,4,15,9.7,-19.0,Jabari Smith Jr.,2,3,0.6666666666666666
5256,11/12/2022,19.5013698630137,L,1,27.75,4,10,0.4,0,2,0.0,1,2,0.5,6,9,15,2,0,2,1,4,9,10.3,-21.0,Jabari Smith Jr.,4,8,0.5
5257,11/14/2022,19.506849315068493,L,1,28.516666666666666,2,6,0.333,2,4,0.5,1,2,0.5,1,5,6,1,3,0,0,3,7,7.9,-14.0,Jabari Smith Jr.,0,2,0.0
5258,11/16/2022,19.512328767123286,W,1,30.133333333333333,3,10,0.3,2,5,0.4,2,2,1.0,1,8,9,0,0,2,0,4,10,7.1,-3.0,Jabari Smith Jr.,1,5,0.2
5259,11/18/2022,19.517808219178082,L,1,36.36666666666667,4,14,0.286,2,8,0.25,2,2,1.0,1,7,8,1,0,2,2,4,12,5.1,-2.0,Jabari Smith Jr.,2,6,0.3333333333333333
5260,11/20/2022,19.523287671232875,L,1,32.38333333333333,8,14,0.571,3,9,0.333,3,4,0.75,1,6,7,1,0,0,2,2,22,15.4,-14.0,Jabari Smith Jr.,5,5,1.0
5263,10/22/2022,20.621917808219177,L,1,25.033333333333335,2,3,0.667,1,1,1.0,1,2,0.5,4,4,8,2,4,0,2,2,6,10.9,-12.0,Usman Garuba,1,2,0.5
5265,10/26/2022,20.632876712328766,L,0,8.483333333333333,1,1,1.0,0,0,,0,0,,2,3,5,0,0,0,2,3,2,0.8,-5.0,Usman Garuba,1,1,1.0
5266,10/28/2022,20.638356164383563,L,0,5.083333333333333,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,0.0,Usman Garuba,1,1,1.0
5267,10/30/2022,20.643835616438356,L,0,12.45,1,1,1.0,1,1,1.0,0,0,,3,4,7,1,1,0,0,1,3,7.3,-4.0,Usman Garuba,0,0,
5270,11/5/2022,20.660273972602738,L,0,24.533333333333335,2,4,0.5,0,0,,3,4,0.75,0,3,3,1,2,0,2,2,7,5.4,-16.0,Usman Garuba,2,4,0.5
5274,11/14/2022,20.684931506849313,L,0,17.316666666666666,2,3,0.667,0,0,,1,2,0.5,2,2,4,2,1,3,0,3,5,8.6,-6.0,Usman Garuba,2,3,0.6666666666666666
5276,11/18/2022,20.695890410958903,L,0,19.966666666666665,2,4,0.5,0,0,,0,0,,0,4,4,0,1,0,0,2,4,3.4,-12.0,Usman Garuba,2,4,0.5
5277,11/20/2022,20.7013698630137,L,0,22.25,1,4,0.25,1,1,1.0,0,0,,3,3,6,1,2,0,2,1,3,3.9,-8.0,Usman Garuba,0,3,0.0
5279,11/26/2022,20.71780821917808,W,0,13.3,0,0,,0,0,,0,0,,1,1,2,0,1,0,1,2,0,0.2,-4.0,Usman Garuba,0,0,
5280,10/22/2022,20.687671232876713,L,0,14.266666666666667,1,3,0.333,0,2,0.0,0,0,,0,1,1,1,0,0,1,2,2,-0.5,-11.0,Daishen Nix,1,1,1.0
5282,10/26/2022,20.698630136986303,L,0,11.516666666666667,0,3,0.0,0,2,0.0,0,0,,0,0,0,3,0,0,4,0,0,-4.0,-1.0,Daishen Nix,0,1,0.0
5283,10/28/2022,20.704109589041096,L,0,13.466666666666667,3,4,0.75,3,4,0.75,0,0,,0,0,0,2,1,0,0,0,9,9.8,-4.0,Daishen Nix,0,0,
5284,10/30/2022,20.70958904109589,L,0,12.116666666666667,0,2,0.0,0,1,0.0,0,0,,1,0,1,2,0,0,3,1,0,-2.7,-6.0,Daishen Nix,0,1,0.0
5286,11/2/2022,20.71780821917808,L,0,20.883333333333333,4,8,0.5,4,6,0.667,0,0,,0,3,3,1,1,0,1,1,12,9.2,-2.0,Daishen Nix,0,2,0.0
5288,11/7/2022,20.731506849315068,W,0,11.1,1,3,0.333,1,2,0.5,0,0,,0,1,1,1,0,0,0,1,3,1.9,0.0,Daishen Nix,0,1,0.0
5291,11/14/2022,20.75068493150685,L,0,15.083333333333334,1,3,0.333,1,3,0.333,0,0,,0,2,2,3,0,0,1,0,3,3.0,-13.0,Daishen Nix,0,0,
5292,11/16/2022,20.756164383561643,W,0,11.5,1,2,0.5,1,2,0.5,0,0,,0,1,1,1,0,2,0,2,3,3.6,-7.0,Daishen Nix,0,0,
5293,11/18/2022,20.76164383561644,L,0,24.6,1,5,0.2,1,3,0.333,0,0,,0,2,2,1,1,0,2,1,3,-0.2,-16.0,Daishen Nix,0,2,0.0
5296,11/26/2022,20.783561643835615,W,0,14.666666666666666,0,0,,0,0,,0,0,,0,1,1,0,1,0,2,0,0,-0.7,-4.0,Daishen Nix,0,0,
5297,10/19/2022,20.235616438356164,L,0,22.083333333333332,5,9,0.556,1,2,0.5,4,4,1.0,4,5,9,0,0,0,6,3,15,7.8,-6.0,Alperen Şengün,4,7,0.5714285714285714
5299,10/22/2022,20.243835616438357,L,0,22.966666666666665,4,9,0.444,0,3,0.0,1,2,0.5,3,6,9,2,1,1,1,2,9,9.1,-8.0,Alperen Şengün,4,6,0.6666666666666666
5300,10/28/2022,20.26027397260274,L,1,25.5,6,12,0.5,1,1,1.0,1,1,1.0,6,5,11,1,0,3,1,4,14,13.9,-8.0,Alperen Şengün,5,11,0.45454545454545453
5301,10/30/2022,20.265753424657536,L,1,29.183333333333334,6,10,0.6,0,2,0.0,4,4,1.0,3,6,9,2,1,0,1,3,16,15.5,-1.0,Alperen Şengün,6,8,0.75
5302,10/31/2022,20.268493150684932,L,1,29.783333333333335,4,8,0.5,0,0,,6,6,1.0,2,7,9,3,0,1,2,3,14,13.1,-8.0,Alperen Şengün,4,8,0.5
5303,11/2/2022,20.273972602739725,L,1,33.46666666666667,8,13,0.615,0,1,0.0,10,11,0.909,3,10,13,2,1,0,0,6,26,24.8,-13.0,Alperen Şengün,8,12,0.6666666666666666
5304,11/5/2022,20.28219178082192,L,1,20.383333333333333,8,9,0.889,0,0,,1,3,0.333,5,2,7,5,0,0,2,3,17,17.5,0.0,Alperen Şengün,8,9,0.8888888888888888
5306,11/9/2022,20.293150684931508,L,1,30.333333333333332,5,8,0.625,0,0,,7,7,1.0,3,5,8,1,1,3,3,2,17,17.0,-13.0,Alperen Şengün,5,8,0.625
5307,11/12/2022,20.301369863013697,L,1,18.966666666666665,3,6,0.5,0,1,0.0,0,0,,0,3,3,1,1,0,1,6,6,2.2,-5.0,Alperen Şengün,3,5,0.6
5308,11/14/2022,20.306849315068494,L,1,29.5,6,11,0.545,0,2,0.0,4,6,0.667,1,3,4,1,0,0,4,5,16,6.2,-11.0,Alperen Şengün,6,9,0.6666666666666666
5309,11/16/2022,20.312328767123287,W,1,26.216666666666665,5,10,0.5,0,0,,4,5,0.8,4,3,7,1,0,5,4,2,14,11.7,-7.0,Alperen Şengün,5,10,0.5
5311,11/20/2022,20.323287671232876,L,1,23.416666666666668,1,3,0.333,0,0,,2,2,1.0,1,6,7,3,1,0,3,3,4,3.7,0.0,Alperen Şengün,1,3,0.3333333333333333
5314,10/21/2022,33.821917808219176,L,1,35.75,5,12,0.417,2,5,0.4,5,7,0.714,1,3,4,4,0,0,4,2,17,9.4,-6.0,Eric Gordon,3,7,0.42857142857142855
5316,10/26/2022,33.83561643835616,L,1,30.033333333333335,6,12,0.5,2,7,0.286,2,3,0.667,0,2,2,3,2,0,1,0,16,13.3,-6.0,Eric Gordon,4,5,0.8
5318,10/31/2022,33.84931506849315,L,1,30.116666666666667,5,11,0.455,2,4,0.5,0,0,,0,2,2,2,2,2,2,1,12,9.3,-10.0,Eric Gordon,3,7,0.42857142857142855
5319,11/2/2022,33.85479452054795,L,1,32.81666666666667,0,4,0.0,0,3,0.0,0,0,,1,1,2,2,1,1,1,0,0,0.3,-7.0,Eric Gordon,0,1,0.0
5320,11/5/2022,33.863013698630134,L,1,26.633333333333333,4,9,0.444,2,6,0.333,1,2,0.5,0,1,1,4,0,0,1,1,11,7.6,-10.0,Eric Gordon,2,3,0.6666666666666666
5321,11/7/2022,33.868493150684934,W,1,29.466666666666665,5,9,0.556,5,8,0.625,4,5,0.8,0,1,1,4,1,0,1,0,19,17.4,-10.0,Eric Gordon,0,1,0.0
5322,11/9/2022,33.87397260273973,L,1,28.583333333333332,3,10,0.3,1,6,0.167,3,3,1.0,0,3,3,2,1,0,1,1,10,6.1,-14.0,Eric Gordon,2,4,0.5
5323,11/12/2022,33.88219178082192,L,1,30.0,6,11,0.545,2,6,0.333,1,1,1.0,0,1,1,5,0,1,2,2,15,11.4,-15.0,Eric Gordon,4,5,0.8
5324,11/14/2022,33.88767123287671,L,1,25.516666666666666,1,4,0.25,0,1,0.0,2,2,1.0,0,1,1,0,0,0,1,1,4,0.5,-8.0,Eric Gordon,1,3,0.3333333333333333
5327,11/20/2022,33.9041095890411,L,1,29.716666666666665,5,12,0.417,3,7,0.429,1,1,1.0,0,2,2,2,1,0,2,0,14,8.6,0.0,Eric Gordon,2,5,0.4
5331,10/22/2022,25.994520547945207,L,0,12.566666666666666,0,1,0.0,0,1,0.0,1,1,1.0,0,0,0,0,0,0,1,1,1,-1.1,-13.0,Garrison Mathews,0,0,
5333,10/26/2022,26.005479452054793,L,0,16.116666666666667,3,5,0.6,3,5,0.6,2,2,1.0,0,0,0,1,1,0,0,3,11,9.2,0.0,Garrison Mathews,0,0,
