,Date,Age,Game Result,GS,MP,FG,FGA,FGcent,3P,3PA,3Pcent,FT,FTA,FTcent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,PointDifference,Player,2P,2PA,2Pcent
0,10/19/2022,26.08219178082192,W,1,38.233333333333334,8,19,0.421,1,5,0.2,3,3,1.0,0,5,5,11,5,1,0,0,20,24.8,8.0,Dejounte Murray,7,14,0.5
1,10/21/2022,26.087671232876712,W,1,39.61666666666667,8,16,0.5,2,5,0.4,2,2,1.0,1,8,9,9,4,0,7,2,20,17.6,17.0,Dejounte Murray,6,11,0.5454545454545454
3,10/26/2022,26.101369863013698,W,1,39.31666666666667,5,18,0.278,2,6,0.333,2,4,0.5,2,6,8,8,2,2,2,2,14,12.0,4.0,Dejounte Murray,3,12,0.25
4,10/28/2022,26.106849315068494,W,1,32.38333333333333,12,21,0.571,2,6,0.333,0,0,,0,4,4,5,0,0,0,0,26,20.8,21.0,Dejounte Murray,10,15,0.6666666666666666
5,10/29/2022,26.10958904109589,L,1,34.266666666666666,9,19,0.474,3,5,0.6,0,0,,0,5,5,6,2,0,1,3,21,16.8,1.0,Dejounte Murray,6,14,0.42857142857142855
7,11/2/2022,26.12054794520548,W,1,38.1,14,27,0.519,5,12,0.417,3,3,1.0,0,4,4,9,5,1,3,1,36,32.5,26.0,Dejounte Murray,9,15,0.6
8,11/5/2022,26.12876712328767,W,1,41.78333333333333,9,23,0.391,1,8,0.125,3,4,0.75,2,8,10,11,3,0,2,3,22,20.4,21.0,Dejounte Murray,8,15,0.5333333333333333
9,11/7/2022,26.134246575342466,W,1,32.05,11,24,0.458,3,9,0.333,0,0,,2,6,8,11,3,0,3,1,25,23.1,4.0,Dejounte Murray,8,15,0.5333333333333333
13,11/14/2022,26.153424657534245,W,1,36.016666666666666,6,14,0.429,1,4,0.25,6,7,0.857,0,8,8,5,0,0,1,2,19,15.3,6.0,Dejounte Murray,5,10,0.5
15,11/19/2022,26.167123287671235,W,1,40.35,7,18,0.389,1,6,0.167,2,2,1.0,0,7,7,4,2,0,2,0,17,12.1,13.0,Dejounte Murray,6,12,0.5
17,11/23/2022,26.17808219178082,W,1,34.983333333333334,5,16,0.313,1,4,0.25,4,4,1.0,1,6,7,4,3,0,2,2,15,11.3,7.0,Dejounte Murray,4,12,0.3333333333333333
20,10/19/2022,25.07123287671233,W,1,33.65,9,12,0.75,2,2,1.0,4,4,1.0,0,8,8,1,1,0,2,3,24,20.1,11.0,John Collins,7,10,0.7
21,10/21/2022,25.076712328767123,W,1,36.233333333333334,9,14,0.643,3,4,0.75,2,2,1.0,3,10,13,0,3,1,2,4,23,22.0,26.0,John Collins,6,10,0.6
23,10/26/2022,25.09041095890411,W,1,35.9,9,14,0.643,0,1,0.0,1,1,1.0,1,10,11,0,1,4,4,4,19,14.7,5.0,John Collins,9,13,0.6923076923076923
24,10/28/2022,25.095890410958905,W,1,25.166666666666668,2,4,0.5,0,1,0.0,0,0,,0,10,10,1,1,3,2,3,4,5.6,9.0,John Collins,2,3,0.6666666666666666
27,11/2/2022,25.10958904109589,W,1,30.9,4,10,0.4,0,2,0.0,4,4,1.0,5,8,13,2,1,1,2,3,12,12.4,14.0,John Collins,4,8,0.5
29,11/7/2022,25.123287671232877,W,1,23.516666666666666,5,10,0.5,1,2,0.5,3,3,1.0,0,2,2,0,0,1,1,1,14,8.9,6.0,John Collins,4,8,0.5
30,11/9/2022,25.12876712328767,L,1,28.266666666666666,6,8,0.75,1,1,1.0,2,2,1.0,1,3,4,3,0,0,0,2,15,14.7,19.0,John Collins,5,7,0.7142857142857143
31,11/10/2022,25.13150684931507,W,1,25.733333333333334,3,11,0.273,0,3,0.0,5,5,1.0,0,4,4,2,1,0,2,5,11,4.1,0.0,John Collins,3,8,0.375
33,11/14/2022,25.14246575342466,W,1,33.46666666666667,6,15,0.4,1,5,0.2,3,3,1.0,4,5,9,0,1,1,1,4,16,11.3,13.0,John Collins,5,10,0.5
35,11/19/2022,25.156164383561645,W,1,34.0,2,4,0.5,1,3,0.333,4,5,0.8,0,11,11,4,1,0,4,6,9,7.3,10.0,John Collins,1,1,1.0
37,11/23/2022,25.167123287671235,W,1,31.85,3,12,0.25,0,7,0.0,1,1,1.0,0,3,3,2,1,1,3,4,7,-0.8,3.0,John Collins,3,5,0.6
43,10/26/2022,20.854794520547944,W,0,12.1,2,4,0.5,1,2,0.5,0,0,,0,3,3,0,0,0,0,2,5,3.1,0.0,Jalen Johnson,1,2,0.5
44,10/28/2022,20.86027397260274,W,0,21.15,3,5,0.6,1,1,1.0,0,0,,0,5,5,2,0,1,0,1,7,7.9,15.0,Jalen Johnson,2,4,0.5
46,10/31/2022,20.86849315068493,L,0,10.666666666666666,2,3,0.667,0,0,,1,2,0.5,1,3,4,1,0,0,0,3,5,4.4,3.0,Jalen Johnson,2,3,0.6666666666666666
48,11/5/2022,20.882191780821916,W,0,14.816666666666666,5,7,0.714,1,3,0.333,0,0,,0,4,4,1,2,0,1,0,11,11.0,4.0,Jalen Johnson,4,4,1.0
49,11/7/2022,20.887671232876713,W,0,21.95,2,5,0.4,0,1,0.0,1,2,0.5,1,7,8,2,2,1,0,2,5,8.0,15.0,Jalen Johnson,2,4,0.5
51,11/10/2022,20.895890410958906,W,0,6.316666666666666,1,2,0.5,0,0,,0,0,,0,1,1,0,1,0,0,0,2,2.3,8.0,Jalen Johnson,1,2,0.5
52,11/12/2022,20.9013698630137,L,0,11.033333333333333,2,3,0.667,0,1,0.0,0,0,,0,2,2,0,1,0,3,0,4,1.3,3.0,Jalen Johnson,2,2,1.0
53,11/14/2022,20.90684931506849,W,0,14.533333333333333,2,2,1.0,0,0,,1,1,1.0,0,2,2,1,1,0,1,3,5,4.5,2.0,Jalen Johnson,2,2,1.0
56,11/21/2022,20.926027397260274,L,0,14.083333333333334,3,4,0.75,2,3,0.667,0,0,,0,1,1,1,2,0,0,2,8,8.6,5.0,Jalen Johnson,1,1,1.0
57,11/23/2022,20.931506849315067,W,0,15.65,4,7,0.571,0,1,0.0,0,0,,0,2,2,1,1,0,0,1,8,6.6,8.0,Jalen Johnson,4,6,0.6666666666666666
58,11/25/2022,20.936986301369863,L,0,12.683333333333334,2,3,0.667,0,1,0.0,0,0,,0,1,1,1,0,2,0,2,4,4.3,3.0,Jalen Johnson,2,2,1.0
60,10/19/2022,24.08219178082192,W,1,37.9,7,22,0.318,1,9,0.111,8,8,1.0,0,3,3,13,1,1,3,1,23,18.7,16.0,Trae Young,6,13,0.46153846153846156
61,10/21/2022,24.087671232876712,W,1,37.36666666666667,7,24,0.292,4,11,0.364,7,7,1.0,2,2,4,13,0,0,6,3,25,14.9,5.0,Trae Young,3,13,0.23076923076923078
63,10/26/2022,24.101369863013698,W,1,37.733333333333334,9,21,0.429,1,7,0.143,16,17,0.941,0,3,3,6,1,0,1,2,35,27.8,10.0,Trae Young,8,14,0.5714285714285714
64,10/28/2022,24.106849315068494,W,1,30.116666666666667,12,20,0.6,4,6,0.667,8,10,0.8,1,1,2,12,0,0,1,1,36,34.0,12.0,Trae Young,8,14,0.5714285714285714
67,11/2/2022,24.12054794520548,W,1,27.866666666666667,7,22,0.318,2,7,0.286,1,2,0.5,1,5,6,7,1,0,1,1,17,10.7,17.0,Trae Young,5,15,0.3333333333333333
69,11/9/2022,24.13972602739726,L,1,35.75,10,28,0.357,2,5,0.4,0,0,,1,3,4,9,2,0,2,0,22,14.3,8.0,Trae Young,8,23,0.34782608695652173
70,11/10/2022,24.14246575342466,W,1,33.06666666666667,7,21,0.333,2,8,0.25,10,10,1.0,1,2,3,7,1,0,6,0,26,15.3,16.0,Trae Young,5,13,0.38461538461538464
72,11/14/2022,24.153424657534245,W,1,33.766666666666666,7,19,0.368,2,5,0.4,5,5,1.0,0,3,3,9,1,0,2,0,21,16.7,10.0,Trae Young,5,14,0.35714285714285715
74,11/19/2022,24.167123287671235,W,1,41.733333333333334,12,21,0.571,2,4,0.5,7,9,0.778,1,2,3,12,1,1,2,3,33,30.5,11.0,Trae Young,10,17,0.5882352941176471
76,11/23/2022,24.17808219178082,W,1,34.61666666666667,11,19,0.579,4,7,0.571,9,9,1.0,0,1,1,7,0,0,4,2,35,26.5,13.0,Trae Young,7,12,0.5833333333333334
78,11/27/2022,24.18904109589041,L,1,38.416666666666664,4,16,0.25,1,8,0.125,13,13,1.0,3,2,5,14,1,0,3,1,22,22.5,2.0,Trae Young,3,8,0.375
79,10/19/2022,24.87945205479452,W,1,32.13333333333333,10,15,0.667,1,3,0.333,1,2,0.5,1,2,3,1,1,0,0,3,22,16.9,12.0,De'Andre Hunter,9,12,0.75
80,10/21/2022,24.884931506849316,W,1,32.53333333333333,5,12,0.417,1,3,0.333,1,1,1.0,0,6,6,1,0,0,1,3,12,5.9,6.0,De'Andre Hunter,4,9,0.4444444444444444
82,10/26/2022,24.898630136986302,W,1,27.066666666666666,7,10,0.7,2,3,0.667,1,3,0.333,0,3,3,1,0,0,2,6,17,9.2,3.0,De'Andre Hunter,5,7,0.7142857142857143
83,10/28/2022,24.904109589041095,W,1,17.533333333333335,5,10,0.5,2,5,0.4,0,0,,0,2,2,1,0,0,1,4,12,5.7,8.0,De'Andre Hunter,3,5,0.6
86,11/2/2022,24.91780821917808,W,1,35.15,9,21,0.429,2,5,0.4,1,3,0.333,1,2,3,1,1,1,0,4,21,11.2,22.0,De'Andre Hunter,7,16,0.4375
